order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,year,month,day,sell_price,revenue,cost,profit,discount
6965,2023-12-10,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10004728,20,20,5,0.0985,2023,12,10,18.03,90.15,100,-9.849999999999994,8.879775
6966,2023-04-01,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Accessories,TEC-AC-10000358,70,80,2,0.0591,2023,4,1,75.27199999999999,150.54399999999998,140,10.543999999999983,8.8971504
6967,2022-01-23,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,10,10,2,0.0394,2022,1,23,9.606,19.212,20,-0.7880000000000003,0.7569528
6968,2022-05-31,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001461,50,60,9,0.0788,2022,5,31,55.272,497.448,450,47.44799999999998,39.198902399999994
6969,2023-10-20,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10004165,740,820,3,0.0591,2023,10,20,771.538,2314.614,2220,94.61400000000003,136.7936874
6970,2023-03-22,Second Class,Consumer,United States,Longview,Washington,98632,West,Furniture,Furnishings,FUR-FU-10000010,20,20,5,0.0591,2023,3,22,18.817999999999998,94.08999999999999,100,-5.910000000000011,5.560719
6971,2023-01-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000321,10,10,2,0.0788,2023,1,14,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
6972,2023-10-11,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10000109,80,90,2,0.0591,2023,10,11,84.681,169.362,160,9.361999999999995,10.0092942
6973,2022-05-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002415,440,470,2,0.0394,2022,5,16,451.482,902.964,880,22.964000000000055,35.5767816
6974,2023-10-22,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001460,20,20,4,0.0985,2023,10,22,18.03,72.12,80,-7.8799999999999955,7.103820000000001
6975,2022-09-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002987,30,30,2,0.0788,2022,9,16,27.636,55.272,60,-4.7280000000000015,4.3554336
6976,2022-09-24,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Labels,OFF-LA-10000443,10,10,2,0.0591,2022,9,24,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
6977,2022-11-01,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004306,580,620,4,0.0985,2022,11,1,558.93,2235.72,2320,-84.2800000000002,220.21841999999998
6978,2023-10-17,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10002564,60,60,2,0.0985,2023,10,17,54.089999999999996,108.17999999999999,120,-11.820000000000007,10.65573
6979,2023-11-07,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003724,40,50,9,0.0985,2023,11,7,45.074999999999996,405.67499999999995,360,45.674999999999955,39.9589875
6980,2023-05-07,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000483,140,150,5,0.0591,2023,5,7,141.135,705.675,700,5.6749999999999545,41.705392499999995
6981,2023-01-03,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,10,10,4,0.0394,2023,1,3,9.606,38.424,40,-1.5760000000000005,1.5139056
6982,2022-12-08,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000246,30,30,3,0.0788,2022,12,8,27.636,82.908,90,-7.091999999999999,6.533150399999999
6983,2023-10-28,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004728,20,20,5,0.0394,2023,10,28,19.212,96.06,100,-3.9399999999999977,3.784764
6984,2022-01-08,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002365,10,10,1,0.0591,2022,1,8,9.408999999999999,9.408999999999999,10,-0.5910000000000011,0.5560719
6985,2023-01-29,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002457,330,380,4,0.0985,2023,1,29,342.57,1370.28,1320,50.27999999999997,134.97258
6986,2022-07-10,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,0.0394,2022,7,10,28.818,115.272,120,-4.727999999999994,4.5417168
6987,2023-02-14,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004999,10,10,2,0.0985,2023,2,14,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
6988,2022-01-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,20,30,5,0.0985,2022,1,13,27.044999999999998,135.225,100,35.224999999999994,13.3196625
6989,2022-04-27,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,OFF-AP-10002651,930,1160,5,0.0985,2022,4,27,1045.74,5228.7,4650,578.6999999999998,515.02695
6990,2023-01-07,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,0,0,2,0.0788,2023,1,7,0.0,0.0,0,0.0,0.0
6991,2022-03-29,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,OFF-AP-10003266,30,40,3,0.0394,2022,3,29,38.424,115.27199999999999,90,25.27199999999999,4.5417168
6992,2023-03-28,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,TEC-PH-10002890,190,230,5,0.0788,2023,3,28,211.876,1059.38,950,109.38000000000011,83.479144
6993,2022-03-19,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,FUR-FU-10000308,160,190,3,0.0788,2022,3,19,175.028,525.084,480,45.083999999999946,41.37661919999999
6994,2023-08-02,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,230,270,7,0.0985,2023,8,2,243.405,1703.835,1610,93.83500000000004,167.82774750000002
6995,2023-12-13,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000122,30,30,5,0.0985,2023,12,13,27.044999999999998,135.225,150,-14.775000000000006,13.3196625
6996,2023-08-23,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10004868,30,30,4,0.0394,2023,8,23,28.818,115.272,120,-4.727999999999994,4.5417168
6997,2022-09-11,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004002,10,10,4,0.0591,2022,9,11,9.408999999999999,37.635999999999996,40,-2.3640000000000043,2.2242876
6998,2022-06-29,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,OFF-PA-10004475,150,180,4,0.0591,2022,6,29,169.362,677.448,600,77.44799999999998,40.0371768
6999,2022-03-13,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002195,10,10,2,0.0985,2022,3,13,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
7000,2022-04-11,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,OFF-AP-10002670,170,210,3,0.0788,2022,4,11,193.452,580.356,510,70.356,45.7320528
7001,2022-11-25,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,OFF-SU-10004498,30,30,2,0.0788,2022,11,25,27.636,55.272,60,-4.7280000000000015,4.3554336
7002,2022-03-30,Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,FUR-CH-10003298,300,370,4,0.0985,2022,3,30,333.555,1334.22,1200,134.22000000000003,131.42067
7003,2022-09-16,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000723,240,290,7,0.0788,2022,9,16,267.148,1870.036,1680,190.03600000000006,147.3588368
7004,2023-01-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,60,70,2,0.0788,2023,1,7,64.484,128.968,120,8.96799999999999,10.162678399999999
7005,2022-12-05,Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10000223,10,10,1,0.0985,2022,12,5,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
7006,2022-04-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10001545,190,210,2,0.0985,2022,4,11,189.315,378.63,380,-1.3700000000000045,37.295055
7007,2023-02-21,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001546,10,10,2,0.0788,2023,2,21,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7008,2022-09-11,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10001098,10,10,2,0.0394,2022,9,11,9.606,19.212,20,-0.7880000000000003,0.7569528
7009,2023-05-03,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10003379,540,600,3,0.0591,2023,5,3,564.54,1693.62,1620,73.61999999999989,100.092942
7010,2022-05-04,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,FUR-FU-10000193,30,30,1,0.0591,2022,5,4,28.227,28.227,30,-1.7729999999999997,1.6682157
7011,2023-06-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,0.0985,2023,6,6,18.03,90.15,100,-9.849999999999994,8.879775
7012,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10003002,10,10,2,0.0591,2022,6,20,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
7013,2023-11-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,180,210,1,0.0591,2023,11,17,197.589,197.589,180,17.589,11.6775099
7014,2023-07-23,Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,FUR-BO-10001519,140,150,3,0.0591,2023,7,23,141.135,423.405,420,3.4049999999999727,25.0232355
7015,2023-03-07,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,140,150,3,0.0394,2023,3,7,144.09,432.27,420,12.269999999999982,17.031437999999998
7016,2022-07-02,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,30,30,2,0.0788,2022,7,2,27.636,55.272,60,-4.7280000000000015,4.3554336
7017,2022-11-06,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,TEC-PH-10000984,480,590,3,0.0985,2022,11,6,531.885,1595.655,1440,155.65499999999997,157.1720175
7018,2023-07-10,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10000213,10,10,3,0.0591,2023,7,10,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
7019,2023-10-15,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003720,30,30,7,0.0985,2023,10,15,27.044999999999998,189.315,210,-20.685000000000002,18.6475275
7020,2023-11-26,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001837,20,20,3,0.0985,2023,11,26,18.03,54.09,60,-5.909999999999997,5.327865000000001
7021,2023-09-14,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10004661,10,10,1,0.0985,2023,9,14,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
7022,2023-03-12,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,0,0,3,0.0394,2023,3,12,0.0,0.0,0,0.0,0.0
7023,2023-05-21,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,120,140,9,0.0591,2023,5,21,131.726,1185.534,1080,105.5340000000001,70.06505940000001
7024,2022-07-10,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30,30,6,0.0788,2022,7,10,27.636,165.816,180,-14.183999999999997,13.066300799999999
7025,2022-01-24,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001125,200,220,9,0.0985,2022,1,24,198.32999999999998,1784.9699999999998,1800,-15.0300000000002,175.81954499999998
7026,2022-10-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002538,210,230,6,0.0788,2022,10,22,211.876,1271.256,1260,11.256000000000085,100.1749728
7027,2023-07-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000279,40,50,4,0.0788,2023,7,18,46.06,184.24,160,24.24000000000001,14.518112
7028,2023-09-07,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001045,10,10,2,0.0788,2023,9,7,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7029,2023-12-11,Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,OFF-PA-10003673,30,30,5,0.0985,2023,12,11,27.044999999999998,135.225,150,-14.775000000000006,13.3196625
7030,2023-07-21,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002562,30,30,3,0.0394,2023,7,21,28.818,86.45400000000001,90,-3.5459999999999923,3.4062876
7031,2022-04-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,40,40,2,0.0985,2022,4,3,36.06,72.12,80,-7.8799999999999955,7.103820000000001
7032,2023-01-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,80,90,3,0.0985,2023,1,3,81.13499999999999,243.40499999999997,240,3.4049999999999727,23.975392499999998
7033,2023-04-14,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10003774,200,250,3,0.0591,2023,4,14,235.225,705.675,600,105.67499999999995,41.705392499999995
7034,2023-07-22,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001510,50,60,3,0.0788,2023,7,22,55.272,165.816,150,15.816000000000003,13.066300799999999
7035,2022-02-28,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004236,30,40,3,0.0394,2022,2,28,38.424,115.27199999999999,90,25.27199999999999,4.5417168
7036,2022-12-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004675,490,520,3,0.0788,2022,12,2,479.024,1437.0720000000001,1470,-32.927999999999884,113.2412736
7037,2023-02-01,Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,TEC-CO-10004202,460,480,2,0.0985,2023,2,1,432.71999999999997,865.4399999999999,920,-54.56000000000006,85.24584
7038,2023-04-21,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10004255,10,10,2,0.0394,2023,4,21,9.606,19.212,20,-0.7880000000000003,0.7569528
7039,2022-01-03,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,OFF-AR-10003896,20,20,3,0.0788,2022,1,3,18.424,55.272,60,-4.7280000000000015,4.3554336
7040,2022-04-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002276,140,170,2,0.0394,2022,4,27,163.302,326.604,280,46.603999999999985,12.868197599999998
7041,2023-02-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001617,20,20,3,0.0788,2023,2,3,18.424,55.272,60,-4.7280000000000015,4.3554336
7042,2022-06-16,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000308,110,120,2,0.0591,2022,6,16,112.908,225.816,220,5.8160000000000025,13.3457256
7043,2022-12-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,560,600,5,0.0788,2022,12,26,552.72,2763.6000000000004,2800,-36.399999999999636,217.77168
7044,2022-05-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002647,190,200,4,0.0394,2022,5,3,192.12,768.48,760,8.480000000000018,30.278112
7045,2022-08-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004768,10,10,2,0.0985,2022,8,29,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
7046,2023-01-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,10,10,2,0.0788,2023,1,1,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7047,2023-02-03,Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,FUR-TA-10003748,90,100,1,0.0394,2023,2,3,96.06,96.06,90,6.060000000000002,3.784764
7048,2022-12-01,Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,TEC-AC-10001908,330,400,4,0.0985,2022,12,1,360.59999999999997,1442.3999999999999,1320,122.39999999999986,142.0764
7049,2023-09-16,First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000552,20,20,3,0.0788,2023,9,16,18.424,55.272,60,-4.7280000000000015,4.3554336
7050,2022-05-23,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,0.0788,2022,5,23,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7051,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004593,180,210,5,0.0394,2022,3,15,201.726,1008.63,900,108.63,39.740021999999996
7052,2022-09-27,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,OFF-AR-10000914,20,20,2,0.0985,2022,9,27,18.03,36.06,40,-3.9399999999999977,3.5519100000000003
7053,2022-02-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,OFF-PA-10000241,30,30,1,0.0985,2022,2,15,27.044999999999998,27.044999999999998,30,-2.955000000000002,2.6639325
7054,2023-08-11,Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,TEC-AC-10000057,100,120,4,0.0985,2023,8,11,108.17999999999999,432.71999999999997,400,32.71999999999997,42.62292
7055,2022-06-13,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10003774,290,360,5,0.0591,2022,6,13,338.724,1693.62,1450,243.6199999999999,100.092942
7056,2022-12-21,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,30,40,3,0.0985,2022,12,21,36.06,108.18,90,18.180000000000007,10.655730000000002
7057,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004001,100,120,9,0.0394,2022,3,15,115.272,1037.448,900,137.4480000000001,40.8754512
7058,2023-07-29,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10004619,740,890,7,0.0394,2023,7,29,854.934,5984.538,5180,804.5379999999996,235.79079719999996
7059,2022-03-26,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10000636,40,50,3,0.0394,2022,3,26,48.03,144.09,120,24.090000000000003,5.677146
7060,2023-07-23,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,OFF-AP-10001469,70,80,2,0.0394,2023,7,23,76.848,153.696,140,13.695999999999998,6.0556224
7061,2022-10-28,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002897,10,10,2,0.0591,2022,10,28,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
7062,2023-10-31,Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,OFF-BI-10002432,10,10,3,0.0985,2023,10,31,9.015,27.045,30,-2.9549999999999983,2.6639325000000005
7063,2022-07-20,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,OFF-EN-10002592,30,30,3,0.0985,2022,7,20,27.044999999999998,81.13499999999999,90,-8.865000000000009,7.9917975
7064,2022-03-22,Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,0.0591,2022,3,22,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
7065,2023-02-05,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,OFF-AP-10003971,30,30,3,0.0985,2023,2,5,27.044999999999998,81.13499999999999,90,-8.865000000000009,7.9917975
7066,2022-06-06,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10001496,1110,1260,7,0.0985,2022,6,6,1135.8899999999999,7951.23,7770,181.22999999999956,783.196155
7067,2023-02-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004782,30,40,6,0.0591,2023,2,7,37.635999999999996,225.81599999999997,180,45.815999999999974,13.345725599999998
7068,2022-04-02,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,2,0.0394,2022,4,2,0.0,0.0,0,0.0,0.0
7069,2022-01-16,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,70,80,9,0.0985,2022,1,16,72.12,649.08,630,19.08000000000004,63.934380000000004
7070,2023-09-22,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001667,10,10,1,0.0394,2023,9,22,9.606,9.606,10,-0.39400000000000013,0.3784764
7071,2023-07-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004971,10,10,2,0.0985,2023,7,3,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
7072,2023-03-30,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001216,0,0,2,0.0788,2023,3,30,0.0,0.0,0,0.0,0.0
7073,2022-08-31,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,OFF-PA-10004355,10,10,1,0.0394,2022,8,31,9.606,9.606,10,-0.39400000000000013,0.3784764
7074,2022-09-01,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001953,160,180,5,0.0394,2022,9,1,172.90800000000002,864.5400000000001,800,64.54000000000008,34.062876
7075,2022-08-23,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,4,0.0788,2022,8,23,0.0,0.0,0,0.0,0.0
7076,2022-09-12,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Supplies,OFF-SU-10001165,10,10,2,0.0394,2022,9,12,9.606,19.212,20,-0.7880000000000003,0.7569528
7077,2023-05-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10001141,50,50,5,0.0394,2023,5,4,48.03,240.15,250,-9.849999999999994,9.46191
7078,2023-04-30,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10000014,20,20,7,0.0394,2023,4,30,19.212,134.484,140,-5.515999999999991,5.2986696
7079,2022-12-10,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Appliances,OFF-AP-10000159,290,310,9,0.0985,2022,12,10,279.465,2515.185,2610,-94.81500000000005,247.7457225
7080,2023-07-11,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10003560,20,20,4,0.0788,2023,7,11,18.424,73.696,80,-6.304000000000002,5.807244799999999
7081,2023-07-22,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10001768,380,470,3,0.0788,2023,7,22,432.964,1298.892,1140,158.89200000000005,102.35268959999999
7082,2023-09-19,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002049,950,1010,3,0.0591,2023,9,19,950.309,2850.9269999999997,2850,0.9269999999996799,168.48978569999997
7083,2022-12-23,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003166,20,20,5,0.0591,2022,12,23,18.817999999999998,94.08999999999999,100,-5.910000000000011,5.560719
7084,2022-12-22,Second Class,Corporate,United States,Concord,California,94521,West,Office Supplies,Art,OFF-AR-10003469,0,0,2,0.0788,2022,12,22,0.0,0.0,0,0.0,0.0
7085,2022-12-26,Second Class,Corporate,United States,Concord,California,94521,West,Technology,Phones,TEC-PH-10002549,1400,1630,9,0.0985,2022,12,26,1469.445,13225.005,12600,625.0049999999992,1302.6629925
7086,2022-04-10,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10003476,10,10,5,0.0591,2022,4,10,9.408999999999999,47.044999999999995,50,-2.9550000000000054,2.7803595
7087,2023-12-16,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Supplies,OFF-SU-10000157,170,190,2,0.0394,2023,12,16,182.514,365.028,340,25.02800000000002,14.3821032
7088,2023-09-04,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10003123,90,100,3,0.0591,2023,9,4,94.08999999999999,282.27,270,12.269999999999982,16.682157
7089,2023-06-08,Second Class,Consumer,United States,Sparks,Nevada,89431,West,Office Supplies,Art,OFF-AR-10001955,70,80,4,0.0591,2023,6,8,75.27199999999999,301.08799999999997,280,21.087999999999965,17.7943008
7090,2023-05-28,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001809,100,120,1,0.0591,2023,5,28,112.908,112.908,100,12.908000000000001,6.6728628
7091,2023-05-02,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10000474,100,110,3,0.0591,2023,5,2,103.499,310.49699999999996,300,10.496999999999957,18.350372699999998
7092,2023-09-08,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,OFF-AP-10001205,140,160,3,0.0788,2023,9,8,147.392,442.176,420,22.175999999999988,34.8434688
7093,2023-11-21,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10004691,40,40,2,0.0788,2023,11,21,36.848,73.696,80,-6.304000000000002,5.807244799999999
7094,2022-10-04,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10004996,50,50,5,0.0985,2022,10,4,45.074999999999996,225.37499999999997,250,-24.62500000000003,22.1994375
7095,2022-12-27,Second Class,Consumer,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10001908,390,480,6,0.0394,2022,12,27,461.088,2766.5280000000002,2340,426.52800000000025,109.0012032
7096,2022-12-05,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000666,120,150,6,0.0985,2022,12,5,135.225,811.3499999999999,720,91.34999999999991,79.917975
